                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2015 University of Southern California                    

                                   CYCLOMATIC COMPLEXITY RESULTS                                   
                              Generated by UCC v.2015.12 on 9 12 2016                              
             UCC -d -t 30 -dir src "/Users/rishabhsharma/Downloads/GENERAL UCC/" -ascii             

                                          RESULTS BY FILE                                          

Cyclomatic Complexity
 Total_CC1 Total_CC2 Total_CC3 Average_CC1  Risk        |   Name
        21           25           21   High        void MainObject::FindDuplicateFiles                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         1            1            1   Low         void MainObject::ConnectUserIF                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/MainObject.cpp
         9           13            5   Low         void KxStackTrace::Win32_KxStackTrace                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         1            1            1   Low         void KxStackTrace::POSIX_KxStackTrace                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
        16           23           16   Medium      void printStackTrace                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
        20           20            7   Medium      void FormatExceptionMsg                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         4            4            4   Low         void FormatStackCalls                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         9           11            7   Low         void FormatStackDump                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         9            9            7   Low         void _prv_StackDump                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
        17           18           17   Medium      void _prv_ExceptionMessage                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         2            2            2   Low         void FirstExceptionMessage                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         2            2            2   Low         void StackDump                                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         4            4            4   Low         void ShowFileSetStats                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         2            2            2   Low         void printStackTrace                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         1            1            1   Low         void Init_StackDump                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
        17           17           17   Medium      void HeapInUse                                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCExceptDump.cpp
         3            4            3   Low         int PrintFileHeader                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         3            3            3   Low         int PrintFileHeaderLine                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
       288          342          266   Very High   int PrintCountResults                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
       215          260          193   Very High   int PrintTotalCountResults                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
        25           26           25   High        int PrintCountSummary                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
       123          150          123   Very High   int PrintComplexityResults                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
       209          228          209   Very High   int PrintCyclomaticComplexity                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
        10           11           10   Low         void PrintDuplicateSummary                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         6            6            6   Low         void PrintDuplicateList                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         6            6            6   Low         ofstream*GetTotalOutputStream                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         6            6            6   Low         ofstream*GetOutputSummaryStream                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         3            3            3   Low         void CloseTotalOutputStream                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         3            3            3   Low         void CloseOutputSummaryStream                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
        15           15           15   Medium      string WriteUncountedFile                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         2            2            2   Low         void AddTraceLine                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCFilesOut.cpp
         7            8            7   Low         void _prv_Init_threadStatus                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        50           66           50   High        void prv_WorkThread_Function                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         2            2            2   Low         int _prv_IncrementWorkDone                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         4            4            4   Low         void _prv_SaveOrWriteUncountedFile                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        23           24           23   High        _prv_ListToThreads                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         1            1            1   Low         unsigned int GetCPU_count                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         2            2            2   Low         void ThreadSleep                                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        51           60           51   Very High   void ReadSrcFile                                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         2            2            2   Low         int ReadFileLines                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        46           64           46   High        int DiffPairsInList                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        30           34           30   High        int DupCheckLanguages                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        53           62           53   Very High   bool FindDuplicateFor                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         1            1            1   Low         void CompareForDuplicate                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         1            1            1   Low         int DiffPairsThreads                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         7            7            7   Low         void DupCheckingThreads                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        23           25           23   High        int ReadFilesInList                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        32           34           32   High        void ProcessSourceListFile                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         1            1            1   Low         int ReadFilesThreads                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        20           20           20   Medium      int StartWorkerThreads                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         2            2            2   Low         CounterForEachLangType*GetThread_pCounterForEachLanguage       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         7            8            7   Low         void FinishWorkerThreads                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
        28           28           28   High        void CombineThreadResults                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         5            5            5   Low         unsigned int NumThreadsBusy                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UCCThread.cpp
         6            7            6   Low         voidUpdateErrorCount                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         1            1            1   Low         UserIF::UserIF                                                 |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         3            4            3   Low         void UserIF::SetErrorFile                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         7            8            7   Low         void UserIF::AddError                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
        12           12           12   Medium      bool UserIF::updateProgress                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         1            1            1   Low         bool UserIF::isCanceled                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         2            2            2   Low         :QObject                                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         3            4            3   Low         void UserIF::SetErrorFile                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         6            7            6   Low         void UserIF::AddError                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         7            8            7   Low         bool UserIF::updateProgress                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         1            1            1   Low         void UserIF::cancelExecution                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         1            1            1   Low         bool UserIF::isCanceled                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//src/UserIF.cpp
         1            1            1   Low         void Usage                                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         4            4            4   Low         void ProcessOptions                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         2            2            2   Low         void SetProgramName                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         2            2            2   Low         void CreateTestList                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         4            4            4   Low         int RandomIndex                                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         7            7            7   Low         void RandomShuffle                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         3            3            3   Low         void FindAllInList                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         3            3            3   Low         void PrintTestList                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         2            2            2   Low         void CopyTestList                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         3            3            3   Low         void BubbleForward                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         6            6            6   Low         void BubbleSortForwardList                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         3            3            3   Low         void BubbleBackward                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         6            6            6   Low         void BubbleSortBackwardList                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         5            6            5   Low         void CompareTestList                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         3            3            3   Low         void DoTest                                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         3            3            3   Low         void Process                                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         1            1            1   Low         int main                                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/listtest.c
         1            1            1   Low         intMy402ListLength                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         intMy402ListEmpty                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         1            1            1   Low         int My402ListInit                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         My402ListElem*My402ListFirst                                   |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         My402ListElem*My402ListLast                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         My402ListElem*My402ListNext                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         My402ListElem*My402ListPrev                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         intMy402ListAppend                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         intMy402ListPrepend                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         1            1            1   Low         void My402ListUnlink                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         2            2            2   Low         void My402ListUnlinkAll                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         3            3            3   Low         intMy402ListInsertAfter                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         3            3            3   Low         intMy402ListInsertBefore                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         3            3            3   Low         My402ListElem*My402ListFind                                    |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/my402list.c
         1            1            1   Low         void printError                                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         3            4            3   Low         int parseTransactionType                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         4            5            4   Low         int parseTransactionTime                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         8            9            8   Low         int parseTransactionAmount                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         5            5            5   Low         int processTransactionDescription                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         9            9            6   Low         tData*parseInputFile                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         6            6            6   Low         void parsedDataList                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         3            3            3   Low         void convertTime                                               |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         2            3            2   Low         void formatDescription                                         |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         2            2            2   Low         int calculateAmount                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         8           10            8   Low         void formatAmount                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         2            2            2   Low         int calculateBalance                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         1            1            1   Low         void printFinalData                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         2            2            2   Low         void printTransaction                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         9           10            9   Low         int main                                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup1/warmup1.c
         1            1            1   Low         void printUsageError                                           |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         1            1            1   Low         void printError                                                |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         1            1            1   Low         void printMessage                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         1            1            1   Low         void debug                                                     |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         3            3            3   Low         void parseTraceFile                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
        12           15            6   Medium      void parseCommandLine                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         7            7            7   Low         void setDefaultParameters                                      |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         4            4            4   Low         void printEmulationParameters                                  |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         2            2            2   Low         packet*buildPacket                                             |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         1            1            1   Low         double timeToMSec                                              |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         1            1            1   Low         double convertToMilli                                          |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         2            2            2   Low         void movePacketToQ2                                            |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         8            8            8   Low         void*packetArrivalDMode                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         1            1            1   Low         void*packetArrivalTMode                                        |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
         4            4            4   Low         int main                                                       |   /Users/rishabhsharma/Downloads/GENERAL UCC//Summer2016/Projects/warmup2/warmup2.c
------------------------------------------------------------------------------------------------------------------+-----------------------
      8641        10318         8237   Totals      607  Functions                                                 |   79  File(s)
     14.24        17.00        13.57   Averages    7.7  Functions per File   (Averages = Totals/Functions)
